date,trip_count,avg_fare,total_fare,avg_total_amount,total_revenue,avg_distance,avg_duration,avg_tip,avg_passengers,source_file
2018-12-04,288655,13.488298626387902,3893464.84,17.10799057698637,4938307.0200000005,2.8855461017477615,16.082384507457,2.042260657185914,1.5434394266927092,2018-12
2018-12-05,296779,13.751190010074836,4081064.42,17.413447278951676,5167945.47,2.904002978647411,16.459362859231955,2.088212643077846,1.540831330554795,2018-12
2018-12-06,304602,14.127065711978252,4303132.47,17.88380765720514,5447443.58,3.017637638623515,17.1807388001392,2.1428196466208362,1.5518655942476551,2018-12
2018-12-07,316544,13.642582263445206,4318477.56,17.238440753892036,5456724.99,2.9128070347250303,16.27622600122995,2.011797633188435,1.5780266075388028,2018-12
2018-12-08,304529,12.866491204450151,3918219.7,15.840045808445174,4823753.3100000005,2.6915883873128665,15.160931471222773,1.7535822860876962,1.650708922457598,2018-12
2018-12-09,259476,13.077178004902187,3393213.84,16.279295002235273,4224086.35,3.125715865821887,13.535179233018338,1.8340545561053816,1.631807353582777,2018-12
2018-12-10,273077,13.244623677570795,3616802.1,16.858554327167795,4603683.44,3.0109476081837725,14.814393071062984,1.9866157896856929,1.5412659697172286,2018-12
2018-12-11,284587,13.522526362764287,3848335.21,17.15076229764536,4880883.99,2.900434735247921,16.030875619757754,2.057312631989515,1.5371384858355543,2018-12
2018-12-12,299540,13.693756159444483,4101827.72,17.353270848634573,5197998.75,2.9096465914402083,16.33376482829227,2.087240268411564,1.5418059304607594,2018-12
2018-12-13,305773,14.153690548217142,4327816.42,17.915056855902908,5477940.68,2.962358972178708,17.628293538016763,2.171955502938454,1.5432522660789947,2018-12
2018-12-14,317144,13.931854268092728,4418403.99,17.613310641222913,5585955.79,2.9804116426607474,16.889362560855638,2.087356468985697,1.5679548895470306,2018-12
2018-12-15,302628,12.536252164373423,3793820.92,15.514237149239332,4695042.5600000005,2.7251202135955697,14.371200560864605,1.7463835137528585,1.6418632969025568,2018-12
2018-12-16,275511,12.69912747585396,3498749.31,15.824471473008337,4359815.96,2.9572678041893066,13.652116733391166,1.795552772847545,1.6427280955894916,2018-12
2018-12-17,272295,12.827173469949871,3492775.2,16.288435520299675,4435259.55,2.8863303402559723,14.369552874639636,1.8944043776051709,1.5464510663376183,2018-12
2018-12-18,300463,12.755441734922437,3832538.29,16.178359664917146,4860998.48,2.744080003195069,14.932788784864249,1.911525711984504,1.5512531286500917,2018-12
2018-12-19,302810,12.975768897988837,3929192.58,16.437601565338,4977470.13,2.818170569003666,15.20414671466156,1.9397243155774249,1.5408454812428323,2018-12
2018-12-20,303658,13.070263322553663,3968890.02,16.518332894242864,5015923.93,2.8172731823301214,15.62543601683473,1.9168285373676963,1.5566673055190234,2018-12
2018-12-21,288068,12.842721892053264,3699577.21,16.190183533054697,4663873.79,2.8368852493161336,14.83379612915469,1.8147484621686547,1.580041239698783,2018-12
2018-12-22,248181,12.373547572134854,3070879.41,15.237270177813773,3781600.95,2.8440535738029906,13.17552673250571,1.5957757846088136,1.6629365434999375,2018-12
2018-12-23,195153,12.78848575220468,2495711.36,15.623822283029213,3049035.79,3.0190952227226844,13.133798865505526,1.52982219079389,1.667625854919351,2018-12
2018-12-24,184369,11.283316989298635,2080293.87,14.06615135950187,2593362.2600000002,2.703579560555191,11.037446280737724,1.3379413567356768,1.6337008696787958,2018-12
2018-12-25,124239,12.911820603836153,1604151.68,15.737171741562634,1955170.48,3.3426109353745606,11.687160499789384,1.4686955786830223,1.7129786786932415,2018-12
2018-12-26,182737,13.232069586345405,2417988.7,16.457455359341566,3007386.02,3.179770599276556,13.71875436647568,1.6110829771748467,1.652337249345043,2018-12
2018-12-27,210612,13.557268199342868,2855323.37,16.777154008318615,3533469.96,3.1250058876037454,14.94305080748802,1.6375188973087953,1.6470728428839718,2018-12
2018-12-28,215221,13.125160323574372,2824810.13,16.278262530143433,3503423.94,3.0328033974379824,14.447354966909982,1.604491801450602,1.6479281110976394,2018-12
2018-12-29,213266,13.279737839130474,2832116.57,16.165023820018195,3447449.97,3.1174178256262133,14.051234139525288,1.5882827548695058,1.6938215447078062,2018-12
2018-12-30,192041,13.248547966319691,2544264.4,16.228433511593877,3116524.6,3.27498784113809,12.996472281092752,1.6317810259267551,1.6833229753654448,2018-12
2018-12-31,207679,11.894109611467698,2470156.79,14.920055999884438,3098582.31,2.862493270865133,11.961646659829192,1.5182823973536081,1.6432643438266952,2018-12
2019-01-01,186675,13.629863398955404,2544354.75,16.851697120664255,3145790.56,3.5723486272934246,12.401696352841391,1.7534279362528458,1.6930215831199713,2019-01
2019-01-02,196287,13.108342681889273,2572997.26,16.470508286335825,3232946.66,3.2619009919149002,12.89451228728002,1.7196866323291915,1.6045640605812526,2019-01
2019-01-03,221390,12.620938073083698,2794149.48,15.868582636975475,3513145.5100000002,3.0133141966665162,13.015745065269433,1.689669226252315,1.5749756064353628,2019-01
2019-01-04,233514,12.173879424788234,2842771.28,15.346185367900853,3583549.13,2.8608067610507297,12.65664642519649,1.655987992154646,1.5871504391284526,2019-01
2019-01-05,233991,11.411954861511768,2670294.73,14.209179412883401,3324820.1,2.6936699702125297,11.560823564439087,1.5833367522682495,1.6537652917474877,2019-01
2019-01-06,206329,12.373705392843467,2553054.26,15.444082751334035,3186562.15,3.1138296119304605,11.642823112601718,1.7458684915838296,1.6311353085579563,2019-01
2019-01-07,226482,12.249648846265929,2774324.97,15.579819985694227,3528548.79,2.904081163182946,12.553054400202518,1.7829840782048905,1.538258867780582,2019-01
2019-01-08,234825,12.213025018630896,2867923.6,15.532973788991802,3647530.57,2.821474459704035,13.025747329571667,1.7998115192164377,1.5356950304233596,2019-01
2019-01-09,253314,12.206197328217153,3092000.67,15.532225025067701,3934530.05,2.78777481702551,13.140652049761693,1.8187503651594463,1.5306293229265817,2019-01
2019-01-10,278979,12.286174658307615,3427584.72,15.656517802415234,4367839.68,2.766183153570699,13.486593853539754,1.8598543259528495,1.5376659562825792,2019-01
2019-01-11,288582,12.325656624460292,3556962.64,15.705619130784319,4532358.98,2.7540090858057673,13.686302795508151,1.852317365601458,1.5568696063528946,2019-01
2019-01-12,262220,11.653468652276713,3055772.55,14.56102410189917,3818191.74,2.669003966135306,12.209788409223808,1.6862864007322096,1.628546316111281,2019-01
2019-01-13,224895,12.097073078547767,2720571.25,15.212408590675649,3421194.63,2.9854291113630804,11.594542193764498,1.7965081482469598,1.612626267129089,2019-01
2019-01-14,242504,12.416885907036585,3011144.5,15.866373008280275,3847658.92,2.8610150348035495,13.219885239006366,1.8927797891993534,1.5377251855930905,2019-01
2019-01-15,264662,12.386401070044057,3278209.68,15.82679988060243,4188752.5100000002,2.803199439284824,13.508618602846902,1.9025135833629307,1.5296685443585734,2019-01
2019-01-16,269824,12.570584973908918,3391845.52,16.051358996975804,4331041.89,2.850926196335389,13.785605184614168,1.932127905597723,1.5303194480128985,2019-01
2019-01-17,281675,12.61878739682258,3554396.94,16.090448957131446,4532277.21,2.8146490103843083,14.093662850211533,1.9304336913109081,1.5248411003732314,2019-01
2019-01-18,263955,12.545613002216285,3311477.28,16.0107471349283,4226116.76,2.8922540205716887,13.57373662177265,1.8885240666022618,1.5548062440093113,2019-01
2019-01-19,233801,11.475775338856549,2683047.75,14.288882981681002,3340755.13,2.6313066240093073,11.842920118676425,1.6069222543958326,1.6354652134952858,2019-01
2019-01-20,200793,11.216518354723522,2252198.37,14.043520790067383,2819840.67,2.7592223334478794,10.410911568962398,1.5892909613382937,1.637004550353251,2019-01
2019-01-21,190350,12.010077698975572,2286118.29,15.173925295508274,2888356.68,3.0490631468347784,10.894265738551791,1.8111013921723143,1.5786267179190143,2019-01
2019-01-22,252367,12.549729719020316,3167137.64,16.012434668558093,4041010.1,2.8661662974953144,13.620222929305337,1.9160656504218063,1.5255783033251198,2019-01
2019-01-23,258539,12.680020383771888,3278279.79,16.127030351320304,4169466.3000000003,2.8126578581954753,14.0946228615412,1.929806915010888,1.5312187938343416,2019-01
2019-01-24,279235,12.638341576091822,3529067.31,16.086272351245366,4491850.26,2.734910487582144,14.618567097009091,1.940549644564614,1.534305335826262,2019-01
2019-01-25,289495,12.53754593343581,3629556.86,15.964721843209729,4621707.15,2.8033464481251835,13.986085712476324,1.8842476726713762,1.5565941536369816,2019-01
2019-01-26,269075,11.651200483136671,3135046.77,14.511149902443558,3904587.66,2.6072578649075537,12.56325510235684,1.6634411595280125,1.6329956422958025,2019-01
2019-01-27,217839,12.6504087881417,2755752.4,15.84278820596863,3451177.14,3.1296939941883686,12.37931629934646,1.8461278283502955,1.6100259697204111,2019-01
2019-01-28,238681,12.362717685949027,2950745.82,15.782566521842963,3766998.7600000002,2.8910510681621076,12.98138596425075,1.8566815121438236,1.5225026518276565,2019-01
2019-01-29,257183,12.148305214574837,3124337.58,15.508826749824054,3988606.59,2.6981039959872932,13.578849366663686,1.860758798209835,1.527362931421763,2019-01
2019-01-30,274105,11.903147698874518,3262712.3,15.233150435052261,4175482.7,2.6232844347968842,13.208049470093577,1.8547114062129475,1.5319511159275965,2019-01
2019-01-31,281565,12.340507342887078,3474654.95,15.820346740539483,4454455.93,2.732399055280308,13.709281752585252,1.9506887929962884,1.52678415572109,2019-01
2019-02-01,295919,12.326390633923472,3647613.19,15.799546159590971,4675385.9,2.712733484500826,13.892760462604068,1.8647745159993105,1.5504189422979069,2019-02
2019-02-02,263572,11.634712184905831,3066584.36,16.542521663909675,4360145.5200000005,2.629691697145372,12.462292150405455,1.868004681832668,1.625368922290513,2019-02
2019-02-03,218638,12.50620029455081,2734330.62,18.16143067536293,3970778.88,3.1365064169997896,12.051101135209798,2.077922639248438,1.6168652359884714,2019-02
2019-02-04,231026,12.950849168491857,2991982.88,19.041441223065803,4399068.0,3.0743408534104386,13.718232940592545,2.202858898998381,1.5399981729041687,2019-02
2019-02-05,250993,12.683464638456051,3183460.84,18.74689333965489,4705339.0,2.904265975545135,13.836220930464197,2.2073480535313736,1.5405533147212798,2019-02
2019-02-06,275479,12.621336653610621,3476913.2,18.718212640527952,5156474.5,2.8021546106962782,14.422960249843605,2.228647083806751,1.5425346462436178,2019-02
2019-02-07,273421,13.058955054659297,3570592.55,19.250283994279886,5263431.9,2.9299597324272826,14.821245929659145,2.302857132407533,1.5434331183269934,2019-02
2019-02-08,286620,12.909866199148698,3700225.85,18.988404193705954,5442456.41,2.8677418184355594,14.779522945595794,2.2053494522364105,1.5619495543865674,2019-02
2019-02-09,274188,11.879300443491326,3257161.63,17.369117831560825,4762403.68,2.6251708316921234,13.089903825112696,1.9554434183844662,1.6444719897326767,2019-02
2019-02-10,219053,12.741603447567483,2791086.46,18.489817624045322,4050250.02,3.1525521677402275,12.545852601881736,2.114576426709518,1.621205320337834,2019-02
2019-02-11,234035,12.979094408955925,3037562.36,19.096612814322643,4469275.78,3.0594815732689558,13.813071691556107,2.227968679898306,1.5297740479391162,2019-02
2019-02-12,235550,11.771873699851412,2772864.85,17.66542674591382,4161091.27,2.620984504351518,12.967351163942547,2.109193547017618,1.551990895839194,2019-02
2019-02-13,266070,12.999852482429436,3458870.75,19.161102717330024,5098194.6,2.9219947382267826,14.732574385186856,2.2867365730822717,1.5367362430275724,2019-02
2019-02-14,269298,13.136725820466546,3537693.99,19.25333255352806,5184883.95,2.9094543591114674,15.305683171307127,2.2443349003705935,1.5442985074626865,2019-02
2019-02-15,254698,13.408282357929783,3415062.7,19.525459838710944,4973095.57,3.0532496917918475,15.286894937010368,2.2180835734870317,1.566094551022744,2019-02
2019-02-16,237795,12.130520868815577,2884577.21,17.612824071153725,4188241.5,2.799501419289724,12.91719155855534,1.9228033810635212,1.644850749100784,2019-02
2019-02-17,209960,12.40502681463136,2604559.43,17.953129167460467,3769439.0,3.0135426747951994,12.426300962088016,1.955842827205182,1.647867332552749,2019-02
2019-02-18,191104,12.924454328533153,2469914.92,18.802028685951107,3593142.89,3.338381247906899,11.979409640823846,2.1752762370227727,1.5934946549742588,2019-02
2019-02-19,233255,13.310972283552335,3104850.84,19.488810915092923,4545862.59,3.0820265803519753,14.508676198438048,2.2617616771344666,1.550569306183687,2019-02
2019-02-20,239315,12.47730815034578,2986007.0,18.468852600129537,4419873.46,2.8330370014416144,13.567088425993635,2.1648223889016567,1.5547488753105485,2019-02
2019-02-21,250767,13.429556321206537,3367689.55,19.638687147830456,4924734.66,3.0706055023188856,15.013861007761522,2.3025242555838688,1.5511046292660646,2019-02
2019-02-22,261721,12.989359546998521,3399588.17,19.03721573736918,4982439.14,2.967242903702798,14.279468276014025,2.181557803920969,1.5744550175998895,2019-02
2019-02-23,250674,12.163986452523996,3049195.14,17.681714856746215,4432346.19,2.804830377302792,12.94973916986471,1.9728718574722548,1.6472543826661652,2019-02
2019-02-24,206533,12.899230728261342,2664116.82,18.684968358567396,3859062.57,3.282176504481124,12.337443088190911,2.143394372812093,1.6286090386259424,2019-02
2019-02-25,232837,12.958796711862806,3017287.35,19.042719627894193,4433849.71,3.0590710239351995,13.743575834883059,2.2118230779472334,1.5403346976840577,2019-02
2019-02-26,261218,12.881724689722759,3364938.36,18.977510508464196,4957267.34,2.928232778751847,14.312390608610432,2.2408480273181786,1.5389150126599813,2019-02
2019-02-27,269165,13.020072371965151,3504547.78,19.166155778054353,5158858.32,2.95972358961975,14.486120471334187,2.2777576950940874,1.5393466492439798,2019-02
2019-02-28,278212,13.312473185915776,3703689.79,19.519806119074662,5430644.3,2.9861220220551234,15.364640274323177,2.3204840553247164,1.5418210149292493,2019-02
2019-03-01,279397,12.999772438501488,3632097.42,19.043071972855827,5320577.18,2.9670596319931857,14.609885455701624,2.188967419120463,1.5696869685890038,2019-03
2019-03-02,249411,11.98284406060679,2988653.12,17.486602274959804,4361350.96,2.8201052479642037,12.568231887660662,1.9558004258031925,1.6432186458597138,2019-03
2019-03-03,219900,12.599250613915416,2770575.21,18.26929840836744,4017418.72,3.141522464756708,12.410777550401699,2.06593633469759,1.6228886983802715,2019-03
2019-03-04,206350,12.79021613763024,2639261.1,18.910672692028108,3902217.31,3.198752410952266,12.427242145222518,2.210572280106615,1.553775754834882,2019-03
2019-03-05,266313,12.93493426907436,3444741.15,19.023949713307275,5066325.12,2.911240382557367,14.765207293673233,2.243193835824763,1.5440849750860954,2019-03
2019-03-06,283465,12.967430476425662,3675812.68,19.09992355317235,5414159.83,2.871953750903992,14.898263101264707,2.282712151411991,1.5441219168478377,2019-03
2019-03-07,289300,13.189217110266158,3815640.51,19.36340929830626,5601834.3100000005,2.929509643968199,15.343524772439222,2.314974559281023,1.5446285668656021,2019-03
2019-03-08,282769,13.138734231828808,3715226.74,19.239564485498764,5440352.41,2.9259349504365755,15.2463554467899,2.247647832683215,1.5625643428685028,2019-03
2019-03-09,268813,12.404854266720731,3334586.09,17.970503137869077,4830704.86,2.805413465866606,13.767082445169443,2.019925561635784,1.6532812977582956,2019-03
2019-03-10,226248,12.786983752342563,2893029.5,18.511998249708284,4188302.58,3.1671539195926592,13.289581270699998,2.1023368604363353,1.6280267309533094,2019-03
2019-03-11,233928,13.305822774528913,3112604.51,19.471657005574365,4554965.78,3.1253725077801717,14.341255144032921,2.2479997691597413,1.542919588301723,2019-03
2019-03-12,265370,12.883293100199722,3418839.49,18.985480461242794,5038176.95,2.889903455552625,14.474177312180476,2.2372359724158724,1.543328930486748,2019-03
2019-03-13,268989,13.157704255564354,3539277.71,19.339801478870886,5202193.86,2.983303592340207,14.841696934323213,2.2883885214637028,1.5381663702530226,2019-03
2019-03-14,277668,13.477221357880635,3742193.1,19.701513642191394,5470479.89,3.031616750939971,15.390492122486808,2.3121315383839693,1.5380435766283316,2019-03
2019-03-15,282515,13.202843601224714,3730001.36,19.3061278516185,5454270.71,2.9866294533033644,15.074505306502898,2.2138181689467813,1.566028816968887,2019-03
2019-03-16,267242,12.939280876508931,3457919.3,18.604078475688702,4971791.14,2.955282141280188,14.197712185958794,2.063862529093481,1.6488915068678176,2019-03
2019-03-17,222974,13.462921237453694,3001881.4,19.300584462762476,4303528.5200000005,3.355897817682779,13.332351828763295,2.160710620969261,1.6289622700960578,2019-03
2019-03-18,220577,13.412665690439166,2958525.56,19.565197958082663,4315632.67,3.2502425456869934,13.874288872668803,2.221471776295806,1.5428594872542942,2019-03
2019-03-19,237003,13.201671708796935,3128835.8,19.3435733302954,4584484.91,3.0849389670172953,14.321561119479501,2.2401008847989266,1.5442546419098144,2019-03
2019-03-20,248774,13.340478064427954,3318764.09,19.578916406055292,4870725.35,3.1006367626842035,14.625449671857456,2.3075994275929155,1.5433601215368267,2019-03
2019-03-21,272382,13.406810215065606,3651773.78,19.62910357512611,5346614.49,2.934134120463173,15.853529112300617,2.3251150957111704,1.5473473466091978,2019-03
2019-03-22,269761,13.059461412138894,3522933.37,19.14341235389845,5164146.0600000005,2.967196814958426,14.666206876951573,2.204773744166132,1.5601184048851324,2019-03
2019-03-23,252480,12.458838046577947,3145607.43,18.060181202471483,4559834.55,2.9112818837135612,13.13976519592311,2.0057355830164765,1.6460908783850907,2019-03
2019-03-24,207314,13.770877557714385,2854895.71,19.687298831723858,4081452.67,3.4571673885989367,13.711321152133157,2.2186337632769617,1.628988736829357,2019-03
2019-03-25,210682,13.572727285672245,2859529.33,19.767978232596995,4164757.19,3.3434375978963558,13.932530860095627,2.2563674162956495,1.5461164352802912,2019-03
2019-03-26,238692,13.239450170093676,3160150.84,19.372919871633737,4624160.99,3.07736694149783,14.436062512917623,2.255799943022808,1.5393485251415013,2019-03
2019-03-27,249436,13.409949045045622,3344924.05,19.612769648326626,4892130.8100000005,3.0886772959797306,14.777647639741925,2.2910635593899835,1.5420605962868144,2019-03
2019-03-28,258799,13.574680929988137,3513113.85,19.79680504947855,5123393.35,3.1056206167720894,15.342341933315044,2.305769883191202,1.5451557765519384,2019-03
2019-03-29,255159,13.376998303018901,3413261.51,19.472672372912577,4968627.61,3.0516829114395336,15.069634881257047,2.2187728827907303,1.560970807260183,2019-03
2019-03-30,247697,12.810464075059448,3173113.52,18.42392467409779,4563550.87,2.9623216671982298,13.935386783045415,2.0324404413456763,1.6493485975402264,2019-03
2019-03-31,220706,13.093503257727475,2889814.73,18.881302184806938,4167216.68,3.2876763205350104,12.917179792725769,2.1262728244814366,1.628200811691266,2019-03
2019-04-01,231884,13.383262536440634,3103364.45,19.55156987976747,4533696.23,3.215818340204585,14.132041883010471,2.233113367028342,1.5335946248600223,2019-04
2019-04-02,256341,13.101483765765133,3358447.45,19.26799950066513,4939178.26,3.0184224529045296,14.418945532188243,2.2549602677683245,1.537150634212157,2019-04
2019-04-03,262386,13.393213624202511,3514191.75,19.603385965714637,5143654.03,3.047549564382246,15.074795657288627,2.292645034414946,1.5288456378925743,2019-04
2019-04-04,275708,13.715445036052635,3781457.92,19.969503460182512,5505751.86,3.0853232042595793,15.917539994003317,2.3264925210730194,1.53953184722668,2019-04
2019-04-05,290811,13.255841388393149,3854944.49,19.35526627259629,5628724.34,2.8923667261554757,15.722720713223826,2.2154499313987435,1.5588882555146741,2019-04
2019-04-06,258754,12.622909211065336,3266228.25,18.198742898660505,4708997.5200000005,2.8859363719981137,13.813148202539864,1.992209820910981,1.6494753821218913,2019-04
2019-04-07,221377,13.647177981452455,3021171.32,19.529884721538373,4323467.29,3.4265984271175416,13.688073889036952,2.1777737524675103,1.6212531091704643,2019-04
2019-04-08,227753,13.43880603109509,3060728.39,19.654153095678215,4476292.33,3.2270427612369543,14.14911717225825,2.2530889165016488,1.5411096035109895,2019-04
2019-04-09,259307,12.905440655285048,3346471.1,19.0395651486462,4937092.5200000005,2.935697609397355,14.266603035526742,2.2352460596898656,1.5360041276146732,2019-04
2019-04-10,260179,13.285481418561837,3456603.27,19.519807055911507,5078643.88,3.00890656048336,14.998678602039366,2.298472551589483,1.533648809040544,2019-04
2019-04-11,273087,13.438968790165772,3670007.67,19.705408166628217,5381290.8,3.0189439262945506,15.288397775556263,2.330988366344791,1.53549700969272,2019-04
2019-04-12,278427,13.151800328272762,3661816.31,19.293515284078055,5371835.58,2.925228013087811,15.206857692201785,2.2223485868827377,1.5578003297412937,2019-04
2019-04-13,260735,12.659805588049169,3300854.41,18.239821888123956,4755759.96,2.9177736782557,13.86398776535563,2.0006898191650526,1.6390273738632692,2019-04
2019-04-14,222524,13.192178102137298,2935576.24,18.967463554493,4220715.86,3.2614365192069172,13.205685304356683,2.1074272887418886,1.6402505286985223,2019-04
2019-04-15,245813,13.114238587869641,3223650.33,19.225211970074813,4725807.03,3.010725470174482,14.375815897992918,2.1946549612917137,1.563552326151633,2019-04
2019-04-16,253044,13.500819225114999,3416301.3,19.667899890928062,4976844.0600000005,3.0354057792320703,15.326886694277148,2.262018344635716,1.5528926572079034,2019-04
2019-04-17,264225,13.299893840476868,3514164.45,19.445876506765067,5138086.72,2.923775570063393,15.358719525656795,2.250870810861955,1.5512474970116412,2019-04
2019-04-18,266082,13.805642922106719,3673433.08,20.05146815643298,5335334.75,3.0174558970542913,16.199370995908527,2.3122240888147263,1.5621799021110847,2019-04
2019-04-19,240765,12.769543870579195,3074459.23,18.692578489398375,4500518.66,2.98016933524391,13.37721346541233,2.040544597429028,1.6081194704147581,2019-04
2019-04-20,210002,12.221465795563851,2566532.26,17.603745392901022,3696821.74,2.878228254969,12.462172899940636,1.814932905400901,1.6661559014925515,2019-04
2019-04-21,184221,13.146624977608415,2421884.4,18.782297457944534,3460093.62,3.3725136656515815,12.266546068761613,1.9618413753046613,1.6662276627138095,2019-04
2019-04-22,211053,13.482270993541908,2845473.74,19.654398516012566,4148119.77,3.1517070593642353,14.642232756700922,2.197526166413176,1.5582186389332824,2019-04
2019-04-23,233985,13.35455516379255,3124765.59,19.526025984571664,4568797.19,3.08274684274633,14.538151875832497,2.2207210291257984,1.5649684435298474,2019-04
2019-04-24,241224,13.499934749444499,3256508.26,19.69159917752794,4750086.32,3.056641378967267,14.98909505964028,2.2599575912844494,1.5556600382824712,2019-04
2019-04-25,265306,13.599395792028826,3608001.3,19.84289605210587,5264439.38,3.03348631391676,15.509264710686278,2.28640547141791,1.5522930139356954,2019-04
2019-04-26,250021,13.543795921142623,3386233.4,19.68496178321021,4921653.83,2.977579523320041,15.378325953953201,2.232356162082385,1.5746814473488457,2019-04
2019-04-27,249087,12.964440135374387,3229273.5,18.61381641755692,4636459.69,2.9946105577569284,13.86647844595128,2.0485025312441034,1.6540596542007473,2019-04
2019-04-28,219403,13.25309435149018,2907768.66,19.070925876127493,4184218.35,3.3504312156169243,12.726663719274578,2.1387373463443984,1.6353471149748182,2019-04
2019-04-29,227366,13.46577588557656,3061659.6,19.6912353650062,4477117.42,3.2221597336453116,14.088581919313647,2.2625886456198376,1.5297511688196583,2019-04
2019-04-30,252444,13.419868604522192,3387765.31,19.6593152936889,4962876.19,3.0643179873556115,14.944136059218414,2.3062900682923737,1.538969095195733,2019-04
2019-05-01,267993,13.392585851122977,3589119.26,19.680653412589134,5274277.35,3.015590631098574,15.150159705663954,2.332828133570653,1.5367278735308476,2019-05
2019-05-02,275970,13.64580494256622,3765832.79,19.963565133891365,5509345.07,3.029158785375222,15.82469797441751,2.3453904772257856,1.545321030036662,2019-05
2019-05-03,273919,13.500268948119698,3697980.17,19.700550929289314,5396355.21,3.0420338129154967,15.442048196729692,2.2666203512717265,1.5657142647366546,2019-05
2019-05-04,263749,12.401269805762295,3270822.51,17.97912242321298,4741975.5600000005,2.8541261578242954,13.344288130002388,1.9797171553257074,1.6461998766663368,2019-05
2019-05-05,234857,13.114362228930796,3079999.77,18.98113175251323,4457851.66,3.269994720191436,13.052594628504439,2.1412287902851523,1.621013157275841,2019-05
2019-05-06,226229,13.71712667253093,3103211.85,20.021288473184253,4529396.07,3.21889589751977,14.942056647615175,2.3047884665538017,1.5434328159053508,2019-05
2019-05-07,249323,13.168222466439117,3283140.73,19.355114088952885,4825675.11,2.9591711153804505,14.801484553504222,2.2650996498517983,1.540653354606843,2019-05
2019-05-08,255275,13.696414298305749,3496352.16,20.034381392615806,5114276.71,3.067107981588483,15.74595625632488,2.3874172950739396,1.5334922489310565,2019-05
2019-05-09,269046,13.634666859942167,3668352.58,19.948324301420577,5367016.86,3.0181000646729554,15.772784517641345,2.3685096600581317,1.5323121003424836,2019-05
2019-05-10,263596,13.327722878951121,3513134.44,19.500925279594533,5140365.9,3.006479688614395,15.102429601865481,2.253576419976024,1.5506847332663072,2019-05
2019-05-11,250349,12.340714163028412,3089485.45,17.8988086631063,4480948.85,2.8749294385038486,13.260559725290161,1.9730299701616545,1.640409668497214,2019-05
2019-05-12,223454,12.86542295058491,2874830.22,18.611514853168885,4158817.44,3.1533035882105493,13.110540051494565,2.0830423711367887,1.6255861585727376,2019-05
2019-05-13,240264,13.513929718975794,3246910.81,19.794634402157627,4755938.04,3.0117969816535144,15.614079165695513,2.3303936503179834,1.5242545188590535,2019-05
2019-05-14,258547,13.193230128371244,3411070.07,19.3978485149702,5015255.54,2.8904163653030204,15.297585351986292,2.295486081834251,1.5341170437593237,2019-05
